ticker,company_name,report_period_end,publish_date,report_type,accounting_standard,language,source_name,source_page,source_url,local_path,download_status,content_type,detected_extension,file_sha256,bytes,link_text,score,error
RUAL,МКПАО ОК РУСАЛ,2024-12-31,,ifrs,IFRS,,issuer_ir_auto,https://rusal.ru/investors/financial-stat/presentations/,https://rusal.ru/upload/iblock/53a/qw3ksr0iupk50oay7yk9qya60flvu8yg/RUSAL_consolidated_financial_statement_12m2024_RUS.pdf,RUAL\RUAL_20241231_unknown_ifrs_c1902077a0.pdf,downloaded:200,application/pdf,.pdf,c1902077a0ae1a316031f115ef24ab70ddddd4f07df30d909ee5328bd1e65bea,1768224,"Консолидированная финансовая отчетность за год, закончившийся 31 декабря 2024 г.",21,
RUAL,МКПАО ОК РУСАЛ,2023-12-31,,annual_report,,,issuer_ir_auto,https://rusal.ru/investors/financial-stat/annual-reports/,https://rusal.ru/upload/iblock/a24/3obdigf1a9w9rbkhoavc65h2d494wdnp/Rusal_Annual_Report_2023_RU.pdf,RUAL\RUAL_20231231_unknown_annual_report_e16e9f4cdd.pdf,downloaded:200,application/pdf,.pdf,e16e9f4cdd46ba147f02293e4879f8a7d0554e4d08a91001bc7474be98176019,18261208,Годовой отчет за 2023 год,15,
RUAL,МКПАО ОК РУСАЛ,2021-12-31,,report,,,issuer_ir_auto,https://rusal.ru/investors/,https://rusal.ru/upload/iblock/6df/6df5909fa09b4230d9d066625f1d59ac.pdf,RUAL\RUAL_20211231_unknown_report_f1f1e55974.pdf,downloaded:200,application/pdf,.pdf,f1f1e559748e61e036e561b8bea2e0886d71cfe3e601c71fb246365217a4037d,941791,"Консолидированная финансовая отчетность за год, закончившийся 31 декабря 2020 года (.pdf 919.72kb) 17.03.2021",15,
RUAL,МКПАО ОК РУСАЛ,2024-12-31,,report,,,issuer_ir_auto,https://rusal.ru/investors/financial-stat/presentations/,https://rusal.ru/upload/iblock/d2e/a5vq42i50k7wjyf276ntgkuzvbps0g6s/_-_-_-_-_-_-_-_-_-30-_-2024-_.pdf,RUAL\RUAL_20241231_unknown_report_c9ea7eea37.pdf,downloaded:200,application/pdf,.pdf,c9ea7eea374e65430bb95b083bd70d09283e3a8fe3b684a963dc9c88005db4db,1322952,"Консолидированная промежуточная сокращенная финансовая отчетность за шесть месяцев, закончившихся 30 июня 2024 г.",15,
RUAL,МКПАО ОК РУСАЛ,2023-12-31,,annual_report,,,issuer_ir_auto,https://rusal.ru/investors/financial-stat/presentations/,https://rusal.ru/upload/iblock/dc7/o6qkv1q7kz98vesn8k85kcpwalc4jxxz/Rusal_Annual_Report_2023_RU.pdf,RUAL\RUAL_20231231_unknown_annual_report_e16e9f4cdd.pdf,downloaded:200,application/pdf,.pdf,e16e9f4cdd46ba147f02293e4879f8a7d0554e4d08a91001bc7474be98176019,18261208,Годовой отчет за 2023 год,15,
RUAL,МКПАО ОК РУСАЛ,2023-12-31,,report,,,issuer_ir_auto,https://rusal.ru/investors/financial-stat/presentations/,https://rusal.ru/upload/iblock/db4/yjpbgt7cq2hzbdd1idjtwzni8rq58jdj/_12_2023_.pdf,RUAL\RUAL_20231231_unknown_report_c87b3e0887.pdf,downloaded:200,application/pdf,.pdf,c87b3e0887cffc7088cd23b3112c898ecb3b721c7b8626cc3daf75de2bfce591,2605444,"Консолидированная финансовая отчетность за год, закончившийся 31 декабря 2023 года",15,
RUAL,МКПАО ОК РУСАЛ,2023-12-31,,report,,,issuer_ir_auto,https://rusal.ru/investors/financial-stat/presentations/,https://rusal.ru/upload/iblock/352/hqhk7q8wq80huqpkclklsdiyvstmr66e.pdf,RUAL\RUAL_20231231_unknown_report_cbc1740583.pdf,downloaded:200,application/pdf,.pdf,cbc17405837e1b3b14188e96f7bef83e39266beb040a702ab741c3fef965a7a6,1542968,"Консолидированная промежуточная сокращенная финансовая отчетность за шесть месяцев, закончившихся 30 июня 2023 года",15,
RUAL,МКПАО ОК РУСАЛ,2022-12-31,,report,,,issuer_ir_auto,https://rusal.ru/investors/financial-stat/presentations/,https://rusal.ru/upload/iblock/33c/hmyfcxem6eco5bpgnbaunbxfmidgvqlq.pdf,RUAL\RUAL_20221231_unknown_report_de010edf14.pdf,downloaded:200,application/pdf,.pdf,de010edf149c46c153a4f07a7b95251a9e3af86d15448d7b54f8bc68acc81901,6562237,"Консолидированная финансовая отчетность за год, закончившийся 31 декабря 2022 года",15,
RUAL,МКПАО ОК РУСАЛ,2022-12-31,,report,,,issuer_ir_auto,https://rusal.ru/investors/financial-stat/presentations/,https://rusal.ru/upload/iblock/a61/261g8mvblyputwyqqwkpqxc6bh3fvipe.pdf,RUAL\RUAL_20221231_unknown_report_d216356831.pdf,downloaded:200,application/pdf,.pdf,d2163568310625b5891c8e772f32d5d5df9f4de48c2fe9a0f729a8d5578abfd0,1159581,"Консолидированная промежуточная сокращенная финансовая отчетность за шесть месяцев, закончившихся 30 июня 2022 г.",15,
RUAL,МКПАО ОК РУСАЛ,2021-12-31,,report,,,issuer_ir_auto,https://rusal.ru/investors/financial-stat/presentations/,https://rusal.ru/upload/iblock/36f/xyivrqppdc60cwev3nbj42eyes1o1r76.pdf,RUAL\RUAL_20211231_unknown_report_575794d4c9.pdf,downloaded:200,application/pdf,.pdf,575794d4c984d7462ebae517e76285649c8f7b8165866e580c9528b78b1d6428,4424408,"Консолидированная финансовая отчетность за год, закончившийся 31 декабря 2021 года",15,
RUAL,МКПАО ОК РУСАЛ,2024-12-31,,annual_report,,,issuer_ir_auto,https://rusal.ru/investors/financial-stat/annual-reports/,https://rusal.ru/upload/iblock/13f/uymtbt58942kpd44maf72rwuhae41q12/RUSAL_AR_2024_RU_r101.pdf,RUAL\RUAL_20241231_unknown_annual_report_e194b85ded.pdf,downloaded:200,application/pdf,.pdf,e194b85deda22f3a1a7ca4d2345e0b8de0b0c7adf320ac4c19b88e6ca5d3e306,18972485,Годовой отчет за 2024 год,13,
RUAL,МКПАО ОК РУСАЛ,2022-12-31,,annual_report,,,issuer_ir_auto,https://rusal.ru/investors/financial-stat/annual-reports/,https://rusal.ru/upload/iblock/6ed/6azccjf71b3lruvjgn5fs5ue1repgeen.pdf,RUAL\RUAL_20221231_unknown_annual_report_218428bbec.pdf,downloaded:200,application/pdf,.pdf,218428bbecbb27995582500cc67f4d3dd0ea37894d5180f4cd221f0dde979ad8,17631742,Годовой отчет за 2022 год,13,
SNGS,ПАО Сургутнефтегаз,2023-12-31,,annual_report,IFRS,,issuer_ir_auto,https://www.surgutneftegas.ru/en/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=107475,SNGS\SNGS_20231231_unknown_annual_report_88d90c7cce.zip,downloaded:200,application/force-download,.zip,88d90c7ccecbbcbcbe2c19092eb0d53d6059c87ff9277a38b6bd86fbc597fa14,26264577,"Download Annual consolidated financial statements prepared in accordance with international financial reporting standards (IFRS) as of 31.12.2023 (ZIP 25,0 MB)",14,
SNGS,ПАО Сургутнефтегаз,2023-12-31,,ifrs,IFRS,,issuer_ir_auto,https://www.surgutneftegas.ru/en/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=101765,SNGS\SNGS_20231231_unknown_ifrs_a0ebb3f97e.zip,downloaded:200,application/force-download,.zip,a0ebb3f97e3cccef6826a3b550dae5f469c38454fa4d294cf2f2e2a5ef6a83e1,703201,"Download DISCLOSED INTERIM CONDENSED CONSOLIDATED FINANCIAL STATEMENTS (UNAUDITED) AS OF 30.06.2023 (ZIP 686,7 kB)",12,
SNGS,ПАО Сургутнефтегаз,2023-12-31,,ifrs,IFRS,,issuer_ir_auto,https://www.surgutneftegas.ru/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=107473,SNGS\SNGS_20231231_unknown_ifrs_12638191f9.zip,downloaded:200,application/force-download,.zip,12638191f93ea5ff7474fd00f1b122d4779f51828215944c40edbbd96496b028,32393583,"Скачать Консолидированная финансовая отчетность, подготовленная в соответствии с международными стандартами финансовой отчетности (МСФО) на 31.12.2023 (ZIP 30,9 MB)",12,
SNGS,ПАО Сургутнефтегаз,2025-12-31,,annual_report,,,issuer_ir_auto,https://www.surgutneftegas.ru/en/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=125189,SNGS\SNGS_20251231_unknown_annual_report_9d037c6061.pdf,downloaded:200,application/force-download,.pdf,9d037c60619274fd7c7259cbb2f692923a3d39e5cf7e7cd7e5155784443b0f01,66943,"Download Annual accounting (financial) statements as of 31.12.2025 (PDF 65,4 kB)",10,
SNGS,ПАО Сургутнефтегаз,2024-12-31,,annual_report,,,issuer_ir_auto,https://www.surgutneftegas.ru/en/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=117416,SNGS\SNGS_20241231_unknown_annual_report_d27a181ee2.pdf,downloaded:200,application/force-download,.pdf,d27a181ee2d1c95d0a5336a30439de5cf2235a5bafd9689ca2be25974de84f52,120865,"Download Annual accounting (financial) statements as of 31.12.2024 (PDF 118,0 kB)",10,
SNGS,ПАО Сургутнефтегаз,2023-12-31,,annual_report,,,issuer_ir_auto,https://www.surgutneftegas.ru/en/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=108267,SNGS\SNGS_20231231_unknown_annual_report_3b3b538a70.zip,downloaded:200,application/force-download,.zip,3b3b538a700a9e83cdfecb894e97b7af85f02116637cf499beb75b49c7a5a71a,1168036,"Download Annual accounting (financial) statements as of 31.12.2023 (ZIP 1,1 MB)",10,
SNGS,ПАО Сургутнефтегаз,2022-12-31,,annual_report,,,issuer_ir_auto,https://www.surgutneftegas.ru/en/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=98490,SNGS\SNGS_20221231_unknown_annual_report_b9b5fefe47.zip,downloaded:200,application/force-download,.zip,b9b5fefe477780e2875dfb06ad60d3c791feadaf0edcd23a11718c96a13858be,1272727,"Download Annual accounting (financial) statements as of 31.12.2022 (ZIP 1,2 MB)",10,
SNGS,ПАО Сургутнефтегаз,2024-12-31,,report,,,issuer_ir_auto,https://www.surgutneftegas.ru/en/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=109048,SNGS\SNGS_20241231_unknown_report_62f0d01f9a.pdf,downloaded:200,application/force-download,.pdf,62f0d01f9aae015d23660e7cff5deb428b682f796d0967df6a046c7562320773,427631,"Download Interim accounting (financial) statements as of 30.06.2024 (PDF 417,6 kB)",10,
SNGS,ПАО Сургутнефтегаз,2024-12-31,,report,,,issuer_ir_auto,https://www.surgutneftegas.ru/en/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=107471,SNGS\SNGS_20241231_unknown_report_1ace958f0a.pdf,downloaded:200,application/force-download,.pdf,1ace958f0aa8ba4162a0974b83cf74570be4e9d120fae5c8acf8b291a0d0433d,218855,"Download Interim accounting (financial) statements as of 31.03.2024 (PDF 213,7 kB)",10,
SNGS,ПАО Сургутнефтегаз,2023-12-31,,report,,,issuer_ir_auto,https://www.surgutneftegas.ru/en/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=101762,SNGS\SNGS_20231231_unknown_report_af35727b0c.pdf,downloaded:200,application/force-download,.pdf,af35727b0cb1f558f392f8f28698ca60e4dbe0cdb3d0ec915292410a74529ce9,217107,"Download Interim accounting (financial) statements as of 30.06.2023 (PDF 212,0 kB)",10,
SNGS,ПАО Сургутнефтегаз,2025-12-31,,annual_report,,,issuer_ir_auto,https://www.surgutneftegas.ru/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=125116,SNGS\SNGS_20251231_unknown_annual_report_7ec0460777.pdf,downloaded:200,application/force-download,.pdf,7ec0460777541fb0ffcac2f7a7bff2baf5033063df6b203f697a2ba74d417c2a,1003342,"Скачать Годовая бухгалтерская (финансовая отчетность) на 31.12.2025 (PDF 979,8 kB)",10,
SNGS,ПАО Сургутнефтегаз,2024-12-31,,annual_report,,,issuer_ir_auto,https://www.surgutneftegas.ru/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=116837,SNGS\SNGS_20241231_unknown_annual_report_e292a0f4e8.pdf,downloaded:200,application/force-download,.pdf,e292a0f4e863f6f19a303568bd6b1d6f2f00b932a774a63f4bcd724c099f2ba3,197949,"Скачать Годовая бухгалтерская (финансовая отчетность) на 31.12.2024 (PDF 193,3 kB)",10,
SNGS,ПАО Сургутнефтегаз,2023-12-31,,annual_report,,,issuer_ir_auto,https://www.surgutneftegas.ru/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=106826,SNGS\SNGS_20231231_unknown_annual_report_0ef8d60579.zip,downloaded:200,application/force-download,.zip,0ef8d6057979c634d35713f05b5496acf18547c086e455afaf6ab606b9f6d78d,1333075,"Скачать Годовая бухгалтерская (финансовая отчетность) на 31.12.2023 (ZIP 1,3 MB)",10,
SNGS,ПАО Сургутнефтегаз,2022-12-31,,annual_report,,,issuer_ir_auto,https://www.surgutneftegas.ru/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=98489,SNGS\SNGS_20221231_unknown_annual_report_df23a5e33f.zip,downloaded:200,application/force-download,.zip,df23a5e33f1302c5b3fb20582dd629bfdb2cec8a1f043c78448fec9e701f4054,3643635,"Скачать Годовая бухгалтерская (финансовая отчетность) на 31.12.2022 (ZIP 3,5 MB)",10,
SNGS,ПАО Сургутнефтегаз,2023-12-31,,annual_report,IFRS,,issuer_ir_auto,https://www.surgutneftegas.ru/en/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=107475,SNGS\SNGS_20231231_unknown_annual_report_88d90c7cce.zip,downloaded:200,application/force-download,.zip,88d90c7ccecbbcbcbe2c19092eb0d53d6059c87ff9277a38b6bd86fbc597fa14,26264577,"Download Annual consolidated financial statements prepared in accordance with international financial reporting standards (IFRS) as of 31.12.2023 (ZIP 25,0 MB)",14,
SNGS,ПАО Сургутнефтегаз,2023-12-31,,ifrs,IFRS,,issuer_ir_auto,https://www.surgutneftegas.ru/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=107473,SNGS\SNGS_20231231_unknown_ifrs_12638191f9.zip,downloaded:200,application/force-download,.zip,12638191f93ea5ff7474fd00f1b122d4779f51828215944c40edbbd96496b028,32393583,"Скачать Консолидированная финансовая отчетность, подготовленная в соответствии с международными стандартами финансовой отчетности (МСФО) на 31.12.2023 (ZIP 30,9 MB)",12,
SNGS,ПАО Сургутнефтегаз,2023-12-31,,ifrs,IFRS,,issuer_ir_auto,https://www.surgutneftegas.ru/en/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=101765,SNGS\SNGS_20231231_unknown_ifrs_a0ebb3f97e.zip,downloaded:200,application/force-download,.zip,a0ebb3f97e3cccef6826a3b550dae5f469c38454fa4d294cf2f2e2a5ef6a83e1,703201,"Download DISCLOSED INTERIM CONDENSED CONSOLIDATED FINANCIAL STATEMENTS (UNAUDITED) AS OF 30.06.2023 (ZIP 686,7 kB)",12,
SNGS,ПАО Сургутнефтегаз,2025-12-31,,annual_report,,,issuer_ir_auto,https://www.surgutneftegas.ru/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=125116,SNGS\SNGS_20251231_unknown_annual_report_7ec0460777.pdf,downloaded:200,application/force-download,.pdf,7ec0460777541fb0ffcac2f7a7bff2baf5033063df6b203f697a2ba74d417c2a,1003342,"Скачать Годовая бухгалтерская (финансовая отчетность) на 31.12.2025 (PDF 979,8 kB)",10,
SNGS,ПАО Сургутнефтегаз,2024-12-31,,annual_report,,,issuer_ir_auto,https://www.surgutneftegas.ru/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=116837,SNGS\SNGS_20241231_unknown_annual_report_e292a0f4e8.pdf,downloaded:200,application/force-download,.pdf,e292a0f4e863f6f19a303568bd6b1d6f2f00b932a774a63f4bcd724c099f2ba3,197949,"Скачать Годовая бухгалтерская (финансовая отчетность) на 31.12.2024 (PDF 193,3 kB)",10,
SNGS,ПАО Сургутнефтегаз,2023-12-31,,annual_report,,,issuer_ir_auto,https://www.surgutneftegas.ru/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=106826,SNGS\SNGS_20231231_unknown_annual_report_0ef8d60579.zip,downloaded:200,application/force-download,.zip,0ef8d6057979c634d35713f05b5496acf18547c086e455afaf6ab606b9f6d78d,1333075,"Скачать Годовая бухгалтерская (финансовая отчетность) на 31.12.2023 (ZIP 1,3 MB)",10,
SNGS,ПАО Сургутнефтегаз,2022-12-31,,annual_report,,,issuer_ir_auto,https://www.surgutneftegas.ru/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=98489,SNGS\SNGS_20221231_unknown_annual_report_df23a5e33f.zip,downloaded:200,application/force-download,.zip,df23a5e33f1302c5b3fb20582dd629bfdb2cec8a1f043c78448fec9e701f4054,3643635,"Скачать Годовая бухгалтерская (финансовая отчетность) на 31.12.2022 (ZIP 3,5 MB)",10,
SNGS,ПАО Сургутнефтегаз,2023-12-31,,report,,,issuer_ir_auto,https://www.surgutneftegas.ru/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=101764,SNGS\SNGS_20231231_unknown_report_57a87e0aa2.zip,downloaded:200,application/force-download,.zip,57a87e0aa20b9e2727a8ef2433f5ff7807b4e2e3a64556542a25035571e792bc,774812,"Скачать Раскрываемая промежуточная сокращенная консолидированная финансовая отчетность (не прошедшая аудиторскую проверку), на 30.06.2023 (ZIP 756,7 kB)",10,
SNGS,ПАО Сургутнефтегаз,2025-12-31,,annual_report,,,issuer_ir_auto,https://www.surgutneftegas.ru/en/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=125189,SNGS\SNGS_20251231_unknown_annual_report_9d037c6061.pdf,downloaded:200,application/force-download,.pdf,9d037c60619274fd7c7259cbb2f692923a3d39e5cf7e7cd7e5155784443b0f01,66943,"Download Annual accounting (financial) statements as of 31.12.2025 (PDF 65,4 kB)",10,
SNGS,ПАО Сургутнефтегаз,2024-12-31,,annual_report,,,issuer_ir_auto,https://www.surgutneftegas.ru/en/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=117416,SNGS\SNGS_20241231_unknown_annual_report_d27a181ee2.pdf,downloaded:200,application/force-download,.pdf,d27a181ee2d1c95d0a5336a30439de5cf2235a5bafd9689ca2be25974de84f52,120865,"Download Annual accounting (financial) statements as of 31.12.2024 (PDF 118,0 kB)",10,
SNGS,ПАО Сургутнефтегаз,2023-12-31,,annual_report,,,issuer_ir_auto,https://www.surgutneftegas.ru/en/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=108267,SNGS\SNGS_20231231_unknown_annual_report_3b3b538a70.zip,downloaded:200,application/force-download,.zip,3b3b538a700a9e83cdfecb894e97b7af85f02116637cf499beb75b49c7a5a71a,1168036,"Download Annual accounting (financial) statements as of 31.12.2023 (ZIP 1,1 MB)",10,
SNGS,ПАО Сургутнефтегаз,2022-12-31,,annual_report,,,issuer_ir_auto,https://www.surgutneftegas.ru/en/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=98490,SNGS\SNGS_20221231_unknown_annual_report_b9b5fefe47.zip,downloaded:200,application/force-download,.zip,b9b5fefe477780e2875dfb06ad60d3c791feadaf0edcd23a11718c96a13858be,1272727,"Download Annual accounting (financial) statements as of 31.12.2022 (ZIP 1,2 MB)",10,
SNGS,ПАО Сургутнефтегаз,2024-12-31,,report,,,issuer_ir_auto,https://www.surgutneftegas.ru/en/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=109048,SNGS\SNGS_20241231_unknown_report_62f0d01f9a.pdf,downloaded:200,application/force-download,.pdf,62f0d01f9aae015d23660e7cff5deb428b682f796d0967df6a046c7562320773,427631,"Download Interim accounting (financial) statements as of 30.06.2024 (PDF 417,6 kB)",10,
SNGS,ПАО Сургутнефтегаз,2024-12-31,,report,,,issuer_ir_auto,https://www.surgutneftegas.ru/en/investors/essential_information/reporting/,https://www.surgutneftegas.ru/download.php?id=107471,SNGS\SNGS_20241231_unknown_report_1ace958f0a.pdf,downloaded:200,application/force-download,.pdf,1ace958f0aa8ba4162a0974b83cf74570be4e9d120fae5c8acf8b291a0d0433d,218855,"Download Interim accounting (financial) statements as of 31.03.2024 (PDF 213,7 kB)",10,
